concept_name,concept_id,include,rationale
High output heart failure,4004279,False,"No

Rationale: High output heart failure is not specific to pulmonary hypertension. High output heart failure is a condition where the heart is unable to meet the body's demands despite having a normal or elevated cardiac output. It can be caused by various factors such as anemia, hyperthyroidism, arteriovenous shunts, or chronic liver disease. While pulmonary hypertension can lead to right ventricular dysfunction and heart failure, not all cases of high output heart failure are directly related to pulmonary hypertension. Therefore, having high output heart failure does not definitively mean that a person has pulmonary hypertension."
Primary idiopathic restrictive cardiomyopathy,4274635,True,"Yes, primary idiopathic restrictive cardiomyopathy is specific to pulmonary hypertension. 

Restrictive cardiomyopathy is a type of heart muscle disease where the heart chambers become stiff and less compliant, leading to impaired filling and reduced cardiac output. Primary idiopathic restrictive cardiomyopathy refers to cases where the cause of the condition is unknown. In the context of pulmonary hypertension, the right ventricle of the heart can become enlarged and dysfunctional due to the increased pressure in the pulmonary vasculature. This can lead to right heart failure, which is a common complication of pulmonary hypertension. Therefore, if a patient has primary idiopathic restrictive cardiomyopathy, they may definitely have pulmonary hypertension as well."
Idiopathic eosinophilia,4153777,False,"No, idiopathic eosinophilia is not specific to pulmonary hypertension. Idiopathic eosinophilia refers to an increase in eosinophils in the blood without a known cause. While eosinophilia can be seen in various conditions, including pulmonary hypertension, it is not specific to this particular malady. Eosinophilia can be seen in a wide range of diseases, such as parasitic infections, allergic reactions, autoimmune diseases, and certain cancers. Therefore, having idiopathic eosinophilia does not definitively indicate the presence of pulmonary hypertension."
Rheumatic left ventricular failure,4184497,False,"No, rheumatic left ventricular failure is not specific to pulmonary hypertension. Rheumatic left ventricular failure refers to heart failure specifically affecting the left side of the heart due to rheumatic heart disease, which is a consequence of rheumatic fever. While pulmonary hypertension can lead to right ventricular dysfunction and heart failure, it is not directly related to rheumatic left ventricular failure. Pulmonary hypertension can have various causes, as mentioned in the description, and rheumatic heart disease is just one of many potential etiologies. Therefore, having rheumatic left ventricular failure does not definitively mean that a person has pulmonary hypertension."
Chronic drug-induced interstitial lung disorders,4112814,False,"No.

Rationale:
Chronic drug-induced interstitial lung disorders are not specific to pulmonary hypertension. While certain medications can potentially cause interstitial lung disease, this condition is not a defining characteristic of pulmonary hypertension. Pulmonary hypertension is primarily characterized by elevated blood pressure within the pulmonary vasculature, leading to right ventricular dysfunction and heart failure, rather than interstitial lung disorders. Therefore, having chronic drug-induced interstitial lung disorders does not definitively mean that an individual has pulmonary hypertension."
Symptomatic congestive heart failure,44784442,False,"No, symptomatic congestive heart failure is not specific to pulmonary hypertension. While pulmonary hypertension can lead to right ventricular dysfunction and ultimately heart failure, not all cases of heart failure are due to pulmonary hypertension. Heart failure can have various causes, including coronary artery disease, hypertension, valvular heart disease, and other cardiomyopathies. Therefore, having symptomatic congestive heart failure does not definitively mean that a person has pulmonary hypertension."
Pulmonary thrombosis,4239826,False,"No

Rationale: Pulmonary thrombosis refers to the formation of a blood clot within the pulmonary vasculature, which can lead to pulmonary embolism. While pulmonary thrombosis can contribute to pulmonary hypertension in some cases, it is not specific to the malady of Pulmonary Hypertension. Pulmonary Hypertension is characterized by elevated blood pressure within the pulmonary vasculature, which can have various underlying causes as mentioned in the description. Therefore, having pulmonary thrombosis does not definitively mean that an individual has Pulmonary Hypertension."
Idiopathic erythrocytosis,4112805,False,"No, idiopathic erythrocytosis is not specific to pulmonary hypertension. Idiopathic erythrocytosis is a condition characterized by an increase in red blood cell mass without a known cause. While it can be associated with conditions such as chronic hypoxia or certain genetic mutations, it is not a defining feature of pulmonary hypertension. Patients with pulmonary hypertension may have secondary erythrocytosis due to chronic hypoxia, but not all patients with idiopathic erythrocytosis will have pulmonary hypertension. Therefore, having idiopathic erythrocytosis does not definitively mean that a person has pulmonary hypertension."
Subpulmonary stenosis,40489972,False,"No

Rationale:
Subpulmonary stenosis refers to a narrowing of the area below the pulmonary valve, which can lead to obstruction of blood flow from the right ventricle to the pulmonary arteries. While subpulmonary stenosis can lead to increased pressure in the right ventricle, it is not specific to pulmonary hypertension. Pulmonary hypertension is characterized by elevated blood pressure within the pulmonary vasculature, which is not directly caused by subpulmonary stenosis. Therefore, having subpulmonary stenosis does not definitively mean that a person has pulmonary hypertension."
Atrioventricular septal defect with ventricular imbalance,3656105,True,"Yes, atrioventricular septal defect with ventricular imbalance is specific to Pulmonary Hypertension.

Rationale:
Atrioventricular septal defect with ventricular imbalance is a congenital heart defect that can lead to increased pressure in the pulmonary vasculature, ultimately causing pulmonary hypertension. The presence of this specific condition indicates a high likelihood of developing pulmonary hypertension as a complication. Therefore, if a patient has atrioventricular septal defect with ventricular imbalance, they are likely to have or develop pulmonary hypertension."
"Microcephaly, seizure, intellectual disability, heart disease syndrome",37118888,False,"No, the condition of Microcephaly, seizure, intellectual disability, heart disease syndrome is not specific to Pulmonary Hypertension. While patients with Pulmonary Hypertension may experience symptoms such as heart disease and fatigue, the presence of Microcephaly, seizure, and intellectual disability are not typically associated with Pulmonary Hypertension. These symptoms are more indicative of other underlying conditions or syndromes. Therefore, having the condition does not definitively mean that the individual has Pulmonary Hypertension."
Transposition of great arteries with concordant atrioventricular connections and ventricular septal defect and left ventricular outflow tract obstruction,3656083,True,"Yes, the condition of Transposition of great arteries with concordant atrioventricular connections and ventricular septal defect and left ventricular outflow tract obstruction is specific to the malady of Pulmonary Hypertension. 

Transposition of great arteries with concordant atrioventricular connections and ventricular septal defect and left ventricular outflow tract obstruction is a complex congenital heart defect that can lead to increased pressure in the pulmonary vasculature, ultimately causing pulmonary hypertension. Therefore, if a patient has this specific condition, they will definitely have the malady of Pulmonary Hypertension."
Respiratory failure,4256228,False,"No

Rationale: Respiratory failure is a broad condition that can result from various underlying causes, including but not limited to pulmonary hypertension. While pulmonary hypertension can lead to right heart failure and ultimately respiratory failure in severe cases, not all cases of respiratory failure are specifically due to pulmonary hypertension. Therefore, having respiratory failure does not definitively mean that a person has pulmonary hypertension."
Sarcoidosis,438688,False,"No, sarcoidosis is not specific to pulmonary hypertension. While sarcoidosis can affect the lungs and lead to pulmonary complications, it is not a defining characteristic of pulmonary hypertension. Sarcoidosis is a systemic inflammatory disease characterized by the formation of granulomas in various organs, including the lungs, lymph nodes, skin, and eyes. Pulmonary hypertension can occur as a complication of sarcoidosis, but not all patients with sarcoidosis will develop pulmonary hypertension. Therefore, having sarcoidosis does not definitively mean that a person will have pulmonary hypertension."
Transposition of great arteries with concordant atrioventricular connections and ventricular septal defect,3656081,True,"Yes, the condition of Transposition of great arteries with concordant atrioventricular connections and ventricular septal defect is specific to the malady of Pulmonary Hypertension. 

Transposition of great arteries with concordant atrioventricular connections and ventricular septal defect is a congenital heart defect that can lead to increased pressure in the pulmonary vasculature, ultimately causing pulmonary hypertension. The presence of this specific condition would definitely indicate the presence of Pulmonary Hypertension."
Idiopathic hypoparathyroidism,4034970,False,"No, idiopathic hypoparathyroidism is not specific to pulmonary hypertension. Idiopathic hypoparathyroidism is a condition characterized by low levels of parathyroid hormone, leading to low calcium levels in the blood. It is not directly related to the pathophysiology of pulmonary hypertension, which involves elevated blood pressure in the pulmonary vasculature. While patients with pulmonary hypertension may have other comorbid conditions, idiopathic hypoparathyroidism is not a known associated condition with pulmonary hypertension."
Low output heart failure due to and following Fontan operation,3656094,True,"Yes, the condition of low output heart failure due to and following Fontan operation is specific to the malady of Pulmonary Hypertension. 

Patients who have undergone a Fontan operation, a surgical procedure used to treat certain types of congenital heart defects, are at risk for developing pulmonary hypertension as a complication. The Fontan operation redirects blood flow directly to the pulmonary arteries, bypassing the right ventricle, which can lead to increased pressure in the pulmonary vasculature over time. This can result in right ventricular dysfunction and ultimately heart failure, which are characteristic features of Pulmonary Hypertension.

Therefore, if a patient has the condition of low output heart failure due to and following Fontan operation, they are likely to have developed Pulmonary Hypertension as a result of the surgical procedure."
Chronic hypercapnia,4325865,True,"Yes, chronic hypercapnia can be specific to Pulmonary Hypertension. Chronic hypercapnia, which is defined as an elevated level of carbon dioxide in the blood over a prolonged period of time, can be a consequence of advanced Pulmonary Hypertension. In PH, the elevated pulmonary arterial pressure can lead to impaired gas exchange in the lungs, resulting in decreased oxygen levels and increased carbon dioxide levels in the blood. This can manifest as chronic hypercapnia in patients with severe PH. Therefore, if a patient has chronic hypercapnia, it may indicate the presence of advanced Pulmonary Hypertension."
Idiopathic syringomyelia,37110685,False,"No, idiopathic syringomyelia is not specific to pulmonary hypertension. 

Idiopathic syringomyelia is a condition characterized by the development of a fluid-filled cyst or syrinx within the spinal cord, leading to symptoms such as pain, weakness, sensory abnormalities, and in severe cases, paralysis. It is not directly related to the pathophysiology of pulmonary hypertension, which primarily involves elevated blood pressure within the pulmonary vasculature leading to right ventricular dysfunction. While patients with pulmonary hypertension may have other comorbid conditions, idiopathic syringomyelia is not a defining feature of pulmonary hypertension."
Polyneuropathy co-occurrent and due to systemic connective tissue disorder,37110682,True,"Yes, polyneuropathy co-occurrent and due to systemic connective tissue disorder can be specific to Pulmonary Hypertension. 

Polyneuropathy is a condition involving damage to multiple peripheral nerves, which can be a manifestation of systemic connective tissue disorders such as systemic lupus erythematosus, rheumatoid arthritis, or scleroderma. In the case of Pulmonary Hypertension, it is mentioned that PH can be associated with connective tissue diseases. Therefore, if a patient has polyneuropathy co-occurrent and due to a systemic connective tissue disorder, it may be indicative of an underlying condition such as Pulmonary Hypertension. However, not all cases of polyneuropathy co-occurrent and due to systemic connective tissue disorder will necessarily lead to Pulmonary Hypertension, as there can be other causes for this condition as well."
"Atrioventricular septal defect, blepharophimosis, radial and anal defect syndrome",35621810,True,"Yes, the condition ""Atrioventricular septal defect, blepharophimosis, radial and anal defect syndrome"" is specific to the malady Pulmonary Hypertension.

Rationale:
Atrioventricular septal defect, blepharophimosis, radial and anal defect syndrome is a rare genetic disorder that is associated with pulmonary hypertension. Patients with this syndrome may have congenital heart defects such as atrioventricular septal defects, which can lead to pulmonary hypertension. Therefore, if a patient has this specific condition, they are likely to develop pulmonary hypertension as a result."
Idiopathic uveal effusion syndrome,36680601,False,"No

Rationale: Idiopathic uveal effusion syndrome is a condition characterized by serous detachment of the choroid and ciliary body, leading to exudative retinal detachment. This condition primarily affects the eye and is not directly related to pulmonary hypertension. While there may be systemic conditions associated with uveal effusion syndrome, it is not a specific symptom or sign of pulmonary hypertension."
Double outlet right ventricle with subaortic ventricular septal defect and pulmonary stenosis Fallot type,3656079,True,"Yes, the condition of ""Double outlet right ventricle with subaortic ventricular septal defect and pulmonary stenosis Fallot type"" is specific to the malady of Pulmonary Hypertension. 

In this condition, there is a combination of congenital heart defects that can lead to increased pressure in the pulmonary vasculature, ultimately causing right ventricular dysfunction and potentially leading to heart failure. The presence of pulmonary stenosis and ventricular septal defect can contribute to the development of pulmonary hypertension in these patients. Therefore, if a patient has this specific combination of congenital heart defects, they are at risk for developing pulmonary hypertension."
Idiopathic mid-dermal elastolysis,4032900,False,"No, idiopathic mid-dermal elastolysis is not specific to pulmonary hypertension. Idiopathic mid-dermal elastolysis is a rare skin condition characterized by the selective loss of elastic tissue in the mid-dermis, leading to skin wrinkling and atrophy. It is not directly related to the pathophysiology of pulmonary hypertension, which primarily involves elevated blood pressure in the pulmonary vasculature and right ventricular dysfunction. While patients with pulmonary hypertension may have other comorbidities or conditions, idiopathic mid-dermal elastolysis is not a defining feature of pulmonary hypertension."
Short stature with webbed neck and congenital heart disease syndrome,36715405,True,"Yes, the condition of short stature with webbed neck and congenital heart disease syndrome is specific to Pulmonary Hypertension (PH). This condition is characteristic of Turner syndrome, which is a genetic disorder that affects females and is associated with a higher risk of developing PH. Turner syndrome can present with short stature, a webbed neck, and congenital heart defects, all of which are risk factors for the development of PH. Therefore, if an individual has the condition of short stature with webbed neck and congenital heart disease syndrome, they are at a higher risk of developing PH."
Idiopathic achalasia of esophagus,37399429,False,"No, idiopathic achalasia of the esophagus is not specific to pulmonary hypertension. 

Idiopathic achalasia of the esophagus is a rare disorder characterized by the inability of the lower esophageal sphincter to relax and the absence of esophageal peristalsis, leading to difficulty swallowing, regurgitation of food, chest pain, and weight loss. It is a primary esophageal motility disorder and is not directly related to pulmonary hypertension. While patients with pulmonary hypertension may experience symptoms such as dysphagia due to right heart failure, idiopathic achalasia is a separate condition with its own distinct pathophysiology."
Right ventricular aneurysm,40483752,False,"No, a right ventricular aneurysm is not specific to Pulmonary Hypertension. While right ventricular dysfunction is a common complication of Pulmonary Hypertension, a right ventricular aneurysm is a separate condition that can have various causes such as myocardial infarction, congenital heart defects, or inflammatory conditions. Therefore, having a right ventricular aneurysm does not definitively mean that a person has Pulmonary Hypertension."
Familial idiopathic dilatation of right atrium,37399551,False,"No. Familial idiopathic dilatation of the right atrium is not specific to pulmonary hypertension. While right atrial dilatation can be seen in patients with pulmonary hypertension due to the increased pressure in the pulmonary vasculature affecting the right side of the heart, it is not a defining characteristic of pulmonary hypertension. Additionally, familial idiopathic dilatation of the right atrium suggests a genetic predisposition to right atrial enlargement, which may not necessarily be related to pulmonary hypertension. Further evaluation would be needed to determine if pulmonary hypertension is present in a patient with this condition."
Alkalosis,438730,False,"No, alkalosis is not specific to pulmonary hypertension. Alkalosis is a condition characterized by an elevated pH level in the blood, which can be caused by various factors such as hyperventilation, vomiting, or certain medications. While alkalosis can occur in patients with pulmonary hypertension due to respiratory compensation mechanisms, it is not a defining characteristic of the disease. Therefore, having alkalosis does not definitively mean that a person has pulmonary hypertension."
Decompensated chronic heart failure,4311437,False,"No, decompensated chronic heart failure is not specific to pulmonary hypertension. 

Decompensated chronic heart failure refers to the worsening of symptoms and signs of heart failure, such as shortness of breath, fatigue, fluid retention, and decreased exercise tolerance. While pulmonary hypertension can lead to right ventricular dysfunction and heart failure, decompensated chronic heart failure can have various causes, including coronary artery disease, hypertension, valvular heart disease, and cardiomyopathies. Therefore, having decompensated chronic heart failure does not definitively mean that a person has pulmonary hypertension, as there are multiple potential underlying causes for heart failure."
Idiopathic adductor spastic dysphonia,4164080,False,"No.

Rationale:
Idiopathic adductor spastic dysphonia is a neurological condition affecting the vocal cords, leading to strained and strangled speech. This condition is not specific to pulmonary hypertension, as it does not directly involve the pulmonary vasculature or right ventricular dysfunction. While patients with pulmonary hypertension may experience symptoms such as dyspnea, fatigue, and chest pain, the presence of idiopathic adductor spastic dysphonia alone does not definitively indicate the presence of pulmonary hypertension."
Holt-Oram syndrome,4078058,False,"No, Holt-Oram syndrome is not specific to Pulmonary Hypertension.

Rationale:
Holt-Oram syndrome is a rare genetic disorder characterized by skeletal abnormalities of the upper limbs and heart defects, such as atrial septal defects or ventricular septal defects. While individuals with Holt-Oram syndrome may have heart defects that could potentially lead to pulmonary hypertension, the presence of Holt-Oram syndrome does not definitively mean that an individual will develop pulmonary hypertension. Pulmonary hypertension can have various causes, as mentioned in the description, and Holt-Oram syndrome is not one of the specific causes of pulmonary hypertension."
Postprocedural right ventricular perforation,618972,True,"Yes, postprocedural right ventricular perforation is specific to pulmonary hypertension. 

Postprocedural right ventricular perforation refers to a complication that can occur during certain medical procedures, such as right heart catheterization, which is a diagnostic test used to assess pulmonary hypertension. In this case, if a patient has postprocedural right ventricular perforation, it is highly likely that they have pulmonary hypertension, as this complication is often associated with the disease. On the other hand, not all patients with pulmonary hypertension will necessarily experience postprocedural right ventricular perforation, as it is a specific complication that may or may not occur in the course of managing the condition."
Polyneuropathy in collagen vascular disease,375260,False,"No.

Polyneuropathy in collagen vascular disease is a condition that involves damage to multiple peripheral nerves, often associated with autoimmune disorders such as lupus, rheumatoid arthritis, or scleroderma. While collagen vascular diseases can be associated with pulmonary hypertension, the presence of polyneuropathy alone does not definitively indicate the presence of pulmonary hypertension. Therefore, having polyneuropathy in collagen vascular disease does not necessarily mean that an individual definitely has pulmonary hypertension."
Pulmonary sarcoidosis,4086243,False,"No, pulmonary sarcoidosis is not specific to pulmonary hypertension. While pulmonary sarcoidosis can lead to pulmonary hypertension as a complication, not all patients with pulmonary sarcoidosis will develop pulmonary hypertension. Pulmonary sarcoidosis is a granulomatous disease that primarily affects the lungs, causing inflammation and scarring. It can present with symptoms such as cough, shortness of breath, chest pain, and fatigue. Diagnosis is typically made through imaging studies, pulmonary function tests, and sometimes biopsy. Treatment involves corticosteroids and other immunosuppressive medications. Therefore, while pulmonary sarcoidosis can be a risk factor for pulmonary hypertension, it is not specific to the condition."
Corneal stromal edema,4159968,False,"No

Rationale: Corneal stromal edema is not specific to pulmonary hypertension. Corneal stromal edema is a condition characterized by swelling of the corneal stroma, which can be caused by various factors such as trauma, infection, inflammation, or changes in corneal hydration. It is not directly related to the pathophysiology of pulmonary hypertension, which primarily affects the pulmonary vasculature and right ventricular function."
Acquired abnormality of right cardiac ventricle,618986,True,"Yes, the condition ""Acquired abnormality of right cardiac ventricle"" is specific to the malady Pulmonary Hypertension. In Pulmonary Hypertension, elevated blood pressure within the pulmonary vasculature can lead to right ventricular dysfunction, which is an abnormality of the right cardiac ventricle. Therefore, if a person has an acquired abnormality of the right cardiac ventricle, they may definitely have Pulmonary Hypertension."
Right ventricular hypertrophy,4231591,True,"Yes, right ventricular hypertrophy is specific to Pulmonary Hypertension.

Rationale:
Right ventricular hypertrophy is a common consequence of Pulmonary Hypertension due to the increased pressure within the pulmonary vasculature. As the right ventricle works harder to pump blood against the elevated pulmonary arterial pressure, it undergoes hypertrophy in an attempt to compensate for the increased workload. Therefore, if a patient has right ventricular hypertrophy, it is highly likely that they have Pulmonary Hypertension."
Metabolic disease of collagen,4250025,False,"No.

Rationale: A metabolic disease of collagen is not specific to pulmonary hypertension. While pulmonary hypertension can be associated with various conditions such as connective tissue diseases, including those affecting collagen metabolism, the presence of a metabolic disease of collagen does not definitively indicate the presence of pulmonary hypertension. Additional diagnostic evaluation would be necessary to confirm the diagnosis of pulmonary hypertension in a patient with a metabolic disease of collagen."
Idiopathic glomerular disease,36715483,False,"No.

Rationale:
Idiopathic glomerular disease refers to a group of kidney disorders affecting the glomeruli, which are the filtering units of the kidneys. This condition primarily affects the kidneys and does not directly involve the pulmonary vasculature or right heart function, which are characteristic features of pulmonary hypertension. While patients with idiopathic glomerular disease may have other comorbidities or conditions, the presence of this specific kidney disorder does not definitively indicate the presence of pulmonary hypertension. Therefore, having idiopathic glomerular disease does not necessarily mean that an individual has pulmonary hypertension."
Idiopathic premature ovarian failure,36715484,False,"No, idiopathic premature ovarian failure is not specific to pulmonary hypertension. Idiopathic premature ovarian failure is a condition characterized by the loss of normal ovarian function before the age of 40, leading to infertility and hormonal imbalances. This condition is not directly related to the pathophysiology of pulmonary hypertension, which primarily involves elevated blood pressure within the pulmonary vasculature. While both conditions may have underlying genetic factors, they are distinct entities with different clinical presentations and diagnostic criteria."
Idiopathic acute tubulointerstitial nephritis,4188623,False,"No

Rationale: Idiopathic acute tubulointerstitial nephritis is a condition affecting the kidneys, specifically the tubules and interstitium, and is not directly related to pulmonary hypertension. While both conditions can be serious and require medical attention, having idiopathic acute tubulointerstitial nephritis does not necessarily mean that a person will also have pulmonary hypertension."
Idiopathic gynecomastia,4331956,False,"No, idiopathic gynecomastia is not specific to pulmonary hypertension. Idiopathic gynecomastia refers to the benign enlargement of male breast tissue, which can be caused by hormonal imbalances, medications, or other factors. While some medications used to treat pulmonary hypertension may have gynecomastia as a side effect, the presence of idiopathic gynecomastia does not definitively indicate the presence of pulmonary hypertension. Additional evaluation and testing would be needed to confirm a diagnosis of pulmonary hypertension in a patient with idiopathic gynecomastia."
Chronic kidney disease due to hypertension,44782429,False,"No

Rationale: Chronic kidney disease due to hypertension is a condition that can lead to pulmonary hypertension, but it is not specific to pulmonary hypertension. There are various other causes of pulmonary hypertension, as mentioned in the description of the malady, such as idiopathic, heritable, drug-induced, and associated with other conditions. Therefore, having chronic kidney disease due to hypertension does not definitively mean that a person has pulmonary hypertension."
Congestive heart failure due to cardiomyopathy,44782428,True,"Yes, congestive heart failure due to cardiomyopathy is specific to pulmonary hypertension. 

Congestive heart failure due to cardiomyopathy can lead to right ventricular dysfunction, which is a common complication of pulmonary hypertension. In pulmonary hypertension, elevated blood pressure within the pulmonary vasculature can lead to right ventricular dysfunction and ultimately heart failure. Therefore, if a patient has congestive heart failure due to cardiomyopathy, they may also have pulmonary hypertension as a result of the right ventricular dysfunction."
Idiopathic pulmonary hemosiderosis,438782,True,"Yes, idiopathic pulmonary hemosiderosis is specific to pulmonary hypertension.

Rationale:
Idiopathic pulmonary hemosiderosis is a rare condition characterized by recurrent episodes of diffuse alveolar hemorrhage, leading to the accumulation of iron in the lungs. While idiopathic pulmonary hemosiderosis is not a direct cause of pulmonary hypertension, it can lead to chronic inflammation and fibrosis in the lungs, which can ultimately result in pulmonary hypertension as a secondary complication. Therefore, if a patient has idiopathic pulmonary hemosiderosis, they may develop pulmonary hypertension as a consequence of the underlying lung damage."
Idiopathic inflammatory myopathy,45765443,False,"No

Rationale: Idiopathic inflammatory myopathy is a condition characterized by muscle weakness and inflammation of the muscles. While it can present with symptoms such as fatigue and weakness, it is not specific to pulmonary hypertension. Patients with pulmonary hypertension may have symptoms such as dyspnea, chest pain, and signs of right heart failure, but these symptoms are not specific to idiopathic inflammatory myopathy. Therefore, having idiopathic inflammatory myopathy does not definitively mean that a person has pulmonary hypertension."
Congenital right ventricular anomaly,3656140,True,"Yes, a congenital right ventricular anomaly is specific to Pulmonary Hypertension. 

Congenital right ventricular anomalies can lead to right ventricular dysfunction, which is a common feature of Pulmonary Hypertension. The right ventricle plays a crucial role in pumping blood to the lungs, and any anomaly affecting its structure or function can contribute to elevated pulmonary pressures and ultimately lead to PH. Therefore, if a patient has a congenital right ventricular anomaly, they are at increased risk of developing Pulmonary Hypertension."
Williams syndrome,4268609,False,"No, Williams syndrome is not specific to Pulmonary Hypertension. Williams syndrome is a genetic disorder characterized by developmental delays, unique facial features, and cardiovascular problems such as supravalvular aortic stenosis. While cardiovascular issues can be present in Williams syndrome, it is not specifically associated with Pulmonary Hypertension."
Idiopathic chronic tubulointerstitial nephritis,4219458,False,"No, idiopathic chronic tubulointerstitial nephritis is not specific to pulmonary hypertension. 

Idiopathic chronic tubulointerstitial nephritis is a condition characterized by inflammation and damage to the tubules and interstitium of the kidneys, leading to impaired kidney function. This condition primarily affects the kidneys and does not directly involve the pulmonary vasculature or right ventricular dysfunction, which are key features of pulmonary hypertension. While patients with pulmonary hypertension may have comorbidities such as kidney disease, the presence of idiopathic chronic tubulointerstitial nephritis does not definitively indicate the presence of pulmonary hypertension. Additional evaluation and testing would be needed to determine if a patient with idiopathic chronic tubulointerstitial nephritis also has pulmonary hypertension."
Idiopathic diffuse ulcerative nongranulomatous enteritis,4231748,False,"No, the condition ""Idiopathic diffuse ulcerative nongranulomatous enteritis"" is not specific to Pulmonary Hypertension. This condition refers to a type of inflammatory bowel disease affecting the intestines, specifically the colon and rectum. While there may be some overlap in symptoms such as fatigue and weight loss, the two conditions involve different organ systems and pathophysiology. Pulmonary Hypertension primarily affects the pulmonary vasculature and right ventricle of the heart, leading to elevated blood pressure in the lungs, whereas idiopathic diffuse ulcerative nongranulomatous enteritis involves inflammation and ulceration in the intestines. Therefore, having the condition of idiopathic diffuse ulcerative nongranulomatous enteritis does not definitively mean that an individual has Pulmonary Hypertension."
Pulmonary trunk present,40487008,False,"No

Rationale: The presence of a pulmonary trunk is a normal anatomical structure in the cardiovascular system and is not specific to the malady of Pulmonary Hypertension. While Pulmonary Hypertension involves elevated blood pressure within the pulmonary vasculature, the presence of a pulmonary trunk alone does not indicate the presence of this condition."
"Congenital heart disease, septal and bulbar anomalies",4102708,False,"No, the condition ""Congenital heart disease, septal and bulbar anomalies"" is not specific to Pulmonary Hypertension. While congenital heart defects can be associated with PH, not all patients with congenital heart disease, septal, and bulbar anomalies will develop PH. PH can be caused by various etiologies, including but not limited to congenital heart defects. Therefore, having congenital heart disease, septal, and bulbar anomalies does not definitively mean that a person has Pulmonary Hypertension."
Criss-cross heart,4102709,False,"No, criss-cross heart is not specific to pulmonary hypertension. 

Criss-cross heart is a rare congenital heart defect where the heart is rotated abnormally, causing the atria and ventricles to be positioned in a crossed manner. This condition can lead to various cardiac abnormalities and may present with symptoms such as cyanosis, heart murmurs, and heart failure. While pulmonary hypertension can be associated with congenital heart defects, criss-cross heart itself is not a specific indicator of pulmonary hypertension. It is important to evaluate each condition separately and consider other factors when diagnosing and managing patients with these conditions."
Hyperuricemia,4147761,False,"No, hyperuricemia is not specific to Pulmonary Hypertension. Hyperuricemia is a condition characterized by elevated levels of uric acid in the blood, which can lead to the formation of urate crystals in joints and tissues, causing gout. While hyperuricemia can be seen in patients with various medical conditions, including cardiovascular diseases, it is not a defining characteristic of Pulmonary Hypertension. The diagnosis of Pulmonary Hypertension is based on hemodynamic criteria and specific clinical features related to elevated pulmonary arterial pressure, right ventricular dysfunction, and heart failure. Therefore, having hyperuricemia does not definitively indicate the presence of Pulmonary Hypertension."
Segmental progressive overgrowth syndrome with fibroadipose hyperplasia,37204025,False,"No, the condition ""Segmental progressive overgrowth syndrome with fibroadipose hyperplasia"" is not specific to Pulmonary Hypertension. This condition refers to a rare disorder characterized by localized overgrowth of fibroadipose tissue in specific body segments. There is no direct association between this condition and Pulmonary Hypertension based on current medical knowledge."
Idiopathic scoliosis,4069935,False,"No, idiopathic scoliosis is not specific to pulmonary hypertension. Idiopathic scoliosis is a condition characterized by an abnormal lateral curvature of the spine, typically diagnosed during adolescence. It is not directly related to the pathophysiology of pulmonary hypertension, which involves elevated blood pressure within the pulmonary vasculature leading to right ventricular dysfunction. While a patient with pulmonary hypertension may have idiopathic scoliosis as a comorbidity, the presence of idiopathic scoliosis does not definitively indicate the presence of pulmonary hypertension."
Idiopathic hypercalcemia,4098605,False,"No, idiopathic hypercalcemia is not specific to pulmonary hypertension. Idiopathic hypercalcemia refers to elevated levels of calcium in the blood without a known cause. While hypercalcemia can occur in various conditions, it is not a defining characteristic of pulmonary hypertension. The diagnosis of pulmonary hypertension is based on specific hemodynamic criteria and clinical presentation, rather than elevated calcium levels."
Systolic heart failure stage C,43020421,True,"Yes, systolic heart failure stage C is specific to Pulmonary Hypertension.

Rationale:
Systolic heart failure stage C refers to patients with structural heart disease and current or prior symptoms of heart failure. Pulmonary Hypertension can lead to right ventricular dysfunction and ultimately heart failure, which aligns with the definition of systolic heart failure stage C. Additionally, patients with Pulmonary Hypertension may present with signs of right heart failure, which is a characteristic of systolic heart failure stage C. Therefore, if a patient has systolic heart failure stage C, they may or may not have Pulmonary Hypertension, but if they have Pulmonary Hypertension, they would likely have systolic heart failure stage C."
Hemolytic anemia with emphysema AND cutis laxa,4246105,False,"No

Rationale: Hemolytic anemia with emphysema and cutis laxa are not specific conditions that are typically associated with pulmonary hypertension. While patients with pulmonary hypertension may have underlying conditions such as connective tissue diseases or chronic lung diseases, the presence of hemolytic anemia with emphysema and cutis laxa does not definitively indicate the presence of pulmonary hypertension. Further evaluation and diagnostic testing would be needed to confirm a diagnosis of pulmonary hypertension in this case."
Idiopathic erosion of teeth,4102678,False,"No, idiopathic erosion of teeth is not specific to pulmonary hypertension. Idiopathic erosion of teeth refers to the wearing away of tooth enamel without a known cause. This condition is typically related to factors such as diet, oral hygiene, acid reflux, or bruxism (teeth grinding), rather than being directly linked to pulmonary hypertension. While dental issues can be associated with certain systemic diseases, there is no direct correlation between idiopathic erosion of teeth and pulmonary hypertension based on current medical knowledge."
Idiopathic rapidly progressive glomerulonephritis,40482881,False,"No

Rationale: Idiopathic rapidly progressive glomerulonephritis is a condition affecting the kidneys, specifically the glomeruli, which are the filtering units of the kidneys. This condition is not specific to pulmonary hypertension, as it primarily involves kidney dysfunction rather than the pulmonary vasculature or right ventricular dysfunction. While patients with pulmonary hypertension may have comorbidities such as kidney disease, the presence of idiopathic rapidly progressive glomerulonephritis does not definitively indicate the presence of pulmonary hypertension."
